1
100000 100000
BEDEF 69.90% 40.13% 10.11%
BEDEG 77.99% 1.21% 28.15%
BEDEH 6.15% 47.70% 46.12%
BEDEI 66.21% 75.51% 4.06%
BEDEJ 29.71% 57.47% 41.30%
BEDFA 24.25% 39.34% 68.31%
BEDFB 67.31% 2.21% 12.76%
BEDFC 79.45% 28.38% 93.54%
BEDFD 33.11% 12.20% 14.56%
BEDFE 7.17% 24.91% 70.27%
BEDFF 58.10% 45.81% 97.58%
BEDFG 70.10% 84.75% 78.26%
BEDFH 17.79% 41.65% 56.24%
BEDFI 4.08% 45.71% 73.18%
BEDFJ 61.56% 87.01% 39.39%
BEDGA 0.89% 66.10% 69.10%
BEDGB 13.89% 89.66% 93.36%
BEDGC 53.06% 93.98% 71.45%
BEDGD 65.26% 19.32% 61.68%
BEDGE 0.95% 0.37% 5.57%
BEDGF 57.55% 97.96% 23.54%
BEDGG 53.08% 76.21% 81.64%
BEDGH 94.73% 43.24% 51.73%
BEDGI 51.22% 16.41% 80.31%
BEDGJ 49.01% 55.80% 84.39%
BEDHA 25.90% 24.90% 56.73%
BEDHB 15.55% 29.04% 68.41%
BEDHC 20.31% 11.27% 93.09%
BEDHD 39.64% 72.95% 46.15%
BEDHE 40.01% 89.32% 22.19%
BEDHF 48.75% 12.85% 33.94%
BEDHG 24.96% 94.49% 91.49%
BEDHH 78.99% 57.00% 44.57%
BEDHI 6.18% 37.30% 50.08%
BEDHJ 61.99% 32.47% 12.09%
BEDIA 97.68% 89.21% 61.10%
BEDIB 37.50% 57.61% 97.79%
BEDIC 59.56% 50.70% 13.33%
BEDID 32.50% 96.85% 44.44%
BEDIE 32.60% 29.82% 84.08%
BEDIF 45.45% 63.76% 34.87%
BEDIG 50.72% 55.25% 83.63%
BEDIH 7.71% 10.60% 19.37%
BEDII 55.80% 71.47% 98.36%
BEDIJ 88.28% 83.56% 15.32%
BEDJA 77.48% 55.45% 88.10%
BEDJB 45.87% 53.23% 96.56%
BEDJC 96.57% 77.36% 34.05%
BEDJD 4.19% 21.79% 93.61%
BEDJE 34.02% 16.65% 36.90%
BEDJF 97.78% 51.52% 69.50%
BEDJG 63.81% 35.14% 25.74%
BEDJH 85.20% 65.30% 76.46%
BEDJI 56.67% 74.44% 94.97%
BEDJJ 51.01% 89.77% 50.76%
BEEAA 17.24% 77.86% 39.03%
BEEAB 81.27% 74.42% 27.29%
BEEAC 58.62% 19.25% 73.17%
BEEAD 91.20% 23.65% 80.52%
BEEAE 7.84% 60.55% 84.72%
BEEAF 70.15% 40.83% 18.73%
BEEAG 16.08% 66.57% 16.50%
BEEAH 81.38% 43.03% 80.32%
BEEAI 55.82% 37.99% 65.51%
BEEAJ 56.37% 99.54% 32.96%
BEEBA 34.22% 49.36% 94.77%
BEEBB 19.42% 87.44% 12.00%
BEEBC 38.68% 60.60% 4.05%
BEEBD 62.33% 51.91% 62.67%
BEEBE 33.66% 36.62% 64.65%
BEEBF 85.28% 55.35% 83.28%
BEEBG 51.85% 82.64% 53.43%
BEEBH 5.66% 62.95% 69.51%
BEEBI 54.44% 39.25% 50.88%
BEEBJ 53.97% 83.00% 17.48%
BEECA 14.11% 88.55% 73.85%
BEECB 1.55% 0.55% 18.86%
BEECC 72.94% 15.39% 38.28%
BEECD 24.84% 88.86% 87.75%
BEECE 61.46% 53.50% 60.86%
BEECF 27.59% 36.78% 5.30%
BEECG 10.23% 90.21% 90.59%
BEECH 83.97% 70.50% 53.22%
BEECI 34.00% 32.16% 58.88%
BEECJ 17.00% 49.65% 24.10%
BEEDA 5.54% 23.49% 88.86%
BEEDB 16.88% 53.14% 2.97%
BEEDC 32.28% 91.43% 15.31%
BEEDD 21.13% 89.96% 88.25%
BEEDE 85.42% 50.82% 23.88%
BEEDF 32.98% 56.12% 85.34%
BEEDG 33.97% 46.70% 23.72%
BEEDH 4.46% 10.70% 33.95%
BEEDI 36.63% 69.58% 28.70%
BEEDJ 86.28% 93.68% 62.71%
BEEEA 20.55% 93.33% 90.50%
BEEEB 84.49% 96.30% 6.82%
BEEEC 75.91% 11.60% 34.50%
BEEED 65.86% 10.63% 77.57%
BEEEE 27.46% 34.51% 98.70%
BEEEF 83.59% 30.64% 94.90%
BEEEG 41.07% 54.36% 27.88%
BEEEH 51.78% 88.31% 61.85%
BEEEI 32.14% 17.00% 66.32%
BEEEJ 36.61% 90.50% 13.73%
BEEFA 29.93% 80.99% 10.79%
BEEFB 37.01% 87.82% 42.13%
BEEFC 59.40% 22.31% 26.61%
BEEFD 70.03% 99.88% 2.51%
BEEFE 4.54% 9.35% 79.17%
BEEFF 35.18% 15.03% 6.62%
BEEFG 0.32% 42.91% 0.99%
BEEFH 88.63% 15.55% 52.86%
BEEFI 16.41% 92.66% 15.42%
BEEFJ 6.91% 6.38% 58.35%
BEEGA 98.69% 17.17% 94.96%
BEEGB 86.50% 59.30% 35.67%
BEEGC 19.59% 96.71% 72.68%
BEEGD 30.25% 10.00% 32.07%
BEEGE 50.39% 89.17% 12.89%
BEEGF 65.43% 6.58% 28.22%
BEEGG 8.33% 18.36% 63.40%
BEEGH 34.67% 82.01% 63.72%
BEEGI 27.32% 8.21% 63.13%
BEEGJ 33.70% 66.57% 90.33%
BEEHA 61.66% 72.31% 8.02%
BEEHB 31.75% 7.98% 6.71%
BEEHC 28.45% 91.45% 3.99%
BEEHD 38.45% 34.31% 23.59%
BEEHE 38.41% 47.20% 64.63%
BEEHF 55.78% 86.21% 15.02%
BEEHG 74.14% 49.60% 80.45%
BEEHH 66.94% 24.10% 99.57%
BEEHI 75.15% 98.02% 34.24%
BEEHJ 41.71% 99.13% 61.56%
BEEIA 14.02% 7.15% 6.05%
BEEIB 32.79% 13.86% 78.50%
BEEIC 35.02% 28.64% 10.24%
BEEID 69.33% 63.02% 49.48%
BEEIE 27.31% 27.65% 98.73%
BEEIF 13.51% 42.67% 47.92%
BEEIG 73.90% 33.90% 3.69%
BEEIH 8.78% 33.46% 88.62%
BEEII 17.58% 78.49% 55.55%
BEEIJ 16.71% 50.84% 30.70%
BEEJA 23.86% 67.68% 83.20%
BEEJB 48.51% 46.17% 8.00%
BEEJC 77.15% 67.21% 40.79%
BEEJD 40.17% 27.47% 75.82%
BEEJE 78.61% 26.19% 55.93%
BEEJF 21.27% 74.11% 83.25%
BEEJG 65.96% 88.59% 7.54%
BEEJH 10.20% 77.21% 81.45%
BEEJI 88.70% 43.54% 1.01%
BEEJJ 50.32% 85.03% 18.60%
BEFAA 17.99% 68.23% 35.31%
BEFAB 64.16% 76.23% 69.96%
BEFAC 42.15% 27.81% 18.46%
BEFAD 69.63% 14.41% 95.61%
BEFAE 6.60% 70.34% 46.56%
BEFAF 91.51% 64.37% 25.16%
BEFAG 80.09% 71.92% 57.22%
BEFAH 68.08% 64.15% 23.17%
BEFAI 11.62% 75.95% 44.17%
BEFAJ 96.65% 94.55% 43.65%
BEFBA 75.66% 40.64% 93.97%
BEFBB 62.68% 10.59% 22.74%
BEFBC 90.49% 29.05% 97.69%
BEFBD 4.89% 35.45% 39.84%
BEFBE 86.02% 82.01% 9.46%
BEFBF 61.18% 17.96% 26.85%
BEFBG 43.88% 85.97% 18.35%
BEFBH 8.02% 19.93% 98.45%
BEFBI 83.97% 64.10% 77.31%
BEFBJ 89.31% 7.74% 88.93%
BEFCA 29.94% 12.49% 96.37%
BEFCB 40.54% 35.23% 72.02%
BEFCC 80.38% 32.91% 34.69%
BEFCD 15.82% 83.54% 35.96%
BEFCE 8.62% 3.78% 51.64%
BEFCF 37.37% 30.64% 37.66%
BEFCG 23.33% 48.99% 98.84%
BEFCH 43.26% 58.22% 42.71%
BEFCI 7.35% 35.53% 61.52%
BEFCJ 25.88% 35.24% 56.27%
BEFDA 38.37% 31.60% 45.57%
BEFDB 84.39% 14.41% 86.31%
BEFDC 28.09% 59.89% 26.84%
BEFDD 11.62% 95.86% 7.21%
BEFDE 15.41% 47.49% 33.83%
BEFDF 46.05% 95.94% 42.45%
BEFDG 5.82% 5.55% 79.82%
BEFDH 64.05% 59.05% 3.14%
BEFDI 10.36% 31.35% 57.20%
BEFDJ 45.60% 98.42% 64.55%
BEFEA 88.00% 54.77% 1.22%
BEFEB 13.19% 41.07% 50.38%
BEFEC 73.08% 78.70% 34.77%
BEFED 68.93% 85.92% 73.65%
BEFEE 27.21% 30.53% 85.27%
BEFEF 33.93% 72.98% 11.46%
BEFEG 50.28% 63.58% 57.51%
BEFEH 9.32% 77.51% 74.13%
BEFEI 51.47% 34.70% 48.96%
BEFEJ 49.88% 10.04% 59.32%
BEFFA 4.64% 22.05% 15.70%
BEFFB 56.51% 72.43% 14.48%
BEFFC 35.20% 17.98% 27.67%
BEFFD 31.90% 2.41% 0.75%
BEFFE 62.43% 87.69% 80.47%
BEFFF 46.19% 99.15% 18.46%
BEFFG 9.76% 67.45% 52.40%
BEFFH 98.07% 41.57% 2.67%
BEFFI 43.55% 90.53% 22.78%
BEFFJ 64.38% 60.63% 74.25%
BEFGA 97.22% 87.12% 34.91%
BEFGB 69.65% 1.60% 39.56%
BEFGC 98.42% 29.27% 6.85%
BEFGD 0.83% 40.81% 42.05%
BEFGE 99.31% 32.07% 73.96%
BEFGF 9.23% 50.53% 36.38%
BEFGG 76.68% 2.92% 82.58%
BEFGH 29.03% 16.38% 3.12%
BEFGI 30.34% 39.17% 11.97%
BEFGJ 90.97% 24.20% 55.53%
BEFHA 78.09% 59.12% 30.69%
BEFHB 90.48% 9.46% 27.91%
BEFHC 30.53% 16.31% 8.34%
BEFHD 71.35% 58.36% 17.54%
BEFHE 14.20% 43.10% 29.16%
BEFHF 64.73% 79.49% 28.46%
BEFHG 67.66% 72.85% 37.70%
BEFHH 94.83% 75.97% 25.16%
BEFHI 33.99% 98.74% 54.20%
BEFHJ 68.99% 65.05% 84.54%
BEFIA 38.89% 95.74% 86.30%
BEFIB 48.35% 34.43% 75.17%
BEFIC 75.45% 42.77% 65.64%
BEFID 44.59% 71.11% 96.17%
BEFIE 87.70% 0.26% 78.30%
BEFIF 77.97% 39.52% 92.50%
BEFIG 50.81% 88.01% 68.02%
BEFIH 37.56% 13.16% 35.67%
BEFII 36.29% 78.15% 41.28%
BEFIJ 12.12% 62.69% 86.07%
BEFJA 7.86% 59.77% 55.05%
BEFJB 42.29% 34.93% 93.94%
BEFJC 95.86% 0.56% 53.07%
BEFJD 66.96% 7.51% 39.30%
BEFJE 78.01% 96.61% 83.89%
BEFJF 17.52% 99.89% 82.37%
BEFJG 5.52% 67.90% 60.33%
BEFJH 18.69% 14.35% 11.13%
BEFJI 7.62% 55.64% 59.49%
BEFJJ 81.10% 41.70% 6.56%
BEGAA 40.86% 96.75% 18.69%
BEGAB 75.79% 1.46% 37.34%
BEGAC 87.14% 65.32% 90.42%
BEGAD 5.44% 4.61% 86.27%
BEGAE 2.04% 88.50% 64.01%
BEGAF 1.92% 70.87% 42.02%
BEGAG 69.83% 41.98% 59.54%
BEGAH 84.18% 63.91% 75.86%
BEGAI 50.60% 23.39% 94.55%
BEGAJ 92.30% 40.74% 2.16%
BEGBA 99.83% 59.43% 94.06%
BEGBB 1.28% 96.77% 34.91%
BEGBC 66.60% 87.19% 21.49%
BEGBD 82.00% 84.24% 8.62%
BEGBE 70.50% 48.25% 14.06%
BEGBF 52.15% 1.05% 26.89%
BEGBG 94.13% 71.38% 28.82%
BEGBH 58.03% 47.23% 9.43%
BEGBI 92.21% 52.56% 4.39%
BEGBJ 32.95% 54.73% 55.00%
BEGCA 3.16% 48.78% 47.29%
BEGCB 10.72% 94.48% 57.91%
BEGCC 8.69% 15.96% 69.98%
BEGCD 92.93% 35.38% 47.37%
BEGCE 51.96% 60.23% 29.36%
BEGCF 53.01% 87.13% 10.64%
BEGCG 24.39% 26.73% 62.79%
BEGCH 82.41% 36.16% 67.71%
BEGCI 34.97% 51.34% 36.52%
BEGCJ 0.48% 6.33% 39.52%
BEGDA 60.05% 64.42% 83.26%
BEGDB 54.52% 22.32% 86.42%
BEGDC 70.49% 92.30% 7.92%
BEGDD 16.65% 39.66% 16.61%
BEGDE 76.88% 69.03% 20.33%
BEGDF 64.00% 79.67% 72.29%
BEGDG 90.73% 53.25% 36.09%
BEGDH 37.67% 20.95% 71.27%
BEGDI 89.02% 68.26% 53.67%
BEGDJ 6.13% 7.77% 88.64%
BEGEA 70.55% 91.03% 89.12%
BEGEB 92.87% 88.24% 49.16%
BEGEC 95.96% 96.16% 14.47%
BEGED 46.40% 12.77% 84.96%
BEGEE 15.42% 33.10% 12.39%
BEGEF 5.88% 16.17% 89.27%
BEGEG 69.92% 52.26% 53.27%
BEGEH 1.65% 23.52% 54.78%
BEGEI 69.91% 87.99% 92.46%
BEGEJ 88.48% 76.62% 92.26%
BEGFA 79.50% 76.53% 98.39%
BEGFB 67.73% 25.68% 68.94%
BEGFC 74.68% 40.15% 72.59%
BEGFD 87.45% 35.89% 79.33%
BEGFE 20.54% 48.28% 25.73%
BEGFF 47.50% 37.55% 51.94%
BEGFG 99.77% 1.60% 68.61%
BEGFH 34.07% 56.38% 38.52%
BEGFI 22.05% 59.62% 40.17%
BEGFJ 98.68% 51.87% 20.87%
BEGGA 85.99% 50.26% 9.34%
BEGGB 11.66% 29.98% 99.63%
BEGGC 62.61% 13.35% 67.36%
BEGGD 9.28% 92.69% 42.03%
BEGGE 68.36% 18.41% 40.26%
BEGGF 16.69% 81.14% 71.59%
BEGGG 18.29% 49.75% 19.08%
BEGGH 85.46% 88.27% 18.84%
BEGGI 45.08% 28.44% 63.71%
BEGGJ 96.95% 60.10% 85.76%
BEGHA 57.99% 69.44% 95.22%
BEGHB 87.97% 69.06% 81.20%
BEGHC 12.11% 47.20% 92.87%
BEGHD 4.79% 0.01% 66.26%
BEGHE 33.99% 40.27% 75.54%
BEGHF 15.12% 22.64% 54.68%
BEGHG 64.87% 41.73% 71.37%
BEGHH 53.14% 71.36% 89.66%
BEGHI 92.37% 35.06% 75.12%
BEGHJ 63.25% 20.82% 30.98%
BEGIA 32.68% 26.82% 38.71%
BEGIB 12.52% 8.02% 96.71%
BEGIC 59.73% 11.67% 95.46%
BEGID 59.74% 77.93% 7.56%
BEGIE 10.80% 64.25% 23.14%
BEGIF 44.23% 18.93% 57.13%
BEGIG 85.96% 1.08% 72.26%
BEGIH 68.11% 90.75% 47.91%
BEGII 3.16% 76.65% 11.83%
BEGIJ 34.77% 18.41% 14.98%
BEGJA 61.60% 57.12% 78.23%
BEGJB 80.41% 64.61% 10.90%
BEGJC 92.08% 60.07% 34.22%
BEGJD 80.79% 78.42% 93.95%
BEGJE 55.82% 1.56% 64.47%
BEGJF 85.54% 58.69% 86.06%
BEGJG 86.63% 41.73% 30.29%
BEGJH 88.16% 89.65% 27.03%
BEGJI 75.59% 12.26% 95.14%
BEGJJ 94.00% 27.25% 9.09%
BEHAA 51.11% 16.26% 54.65%
BEHAB 15.72% 37.96% 27.03%
BEHAC 86.58% 72.18% 7.43%
BEHAD 64.99% 66.12% 99.51%
BEHAE 66.55% 41.37% 91.08%
BEHAF 36.03% 27.43% 46.90%
BEHAG 77.76% 68.51% 32.43%
BEHAH 78.19% 95.54% 19.05%
BEHAI 1.24% 90.68% 7.20%
BEHAJ 28.49% 10.55% 82.79%
BEHBA 55.54% 65.20% 87.57%
BEHBB 93.50% 92.24% 49.47%
BEHBC 65.67% 10.45% 65.19%
BEHBD 42.57% 20.75% 62.55%
BEHBE 83.95% 11.82% 27.53%
BEHBF 22.16% 58.72% 4.87%
BEHBG 90.67% 91.16% 40.90%
BEHBH 86.20% 20.99% 29.44%
BEHBI 87.66% 38.99% 18.42%
BEHBJ 98.21% 32.56% 19.66%
BEHCA 74.20% 20.13% 58.94%
BEHCB 77.22% 69.60% 14.47%
BEHCC 87.67% 45.57% 7.97%
BEHCD 8.41% 18.90% 84.43%
BEHCE 20.24% 46.43% 27.00%
BEHCF 89.75% 62.09% 21.73%
BEHCG 91.69% 2.98% 54.68%
BEHCH 12.68% 43.22% 45.34%
BEHCI 62.46% 61.64% 42.32%
BEHCJ 95.02% 81.30% 40.77%
BEHDA 25.93% 40.23% 49.76%
BEHDB 6.31% 54.70% 23.95%
BEHDC 62.67% 73.46% 1.16%
BEHDD 81.57% 57.89% 88.84%
BEHDE 38.79% 84.89% 8.03%
BEHDF 0.87% 17.40% 39.06%
BEHDG 14.65% 72.08% 28.81%
BEHDH 57.87% 28.20% 20.49%
BEHDI 19.50% 70.52% 43.96%
BEHDJ 11.58% 22.07% 6.41%
BEHEA 51.81% 71.84% 12.22%
BEHEB 17.29% 95.79% 38.15%
BEHEC 90.76% 96.96% 55.26%
BEHED 59.43% 96.58% 17.92%
BEHEE 55.10% 4.60% 99.50%
BEHEF 72.50% 43.67% 38.28%
BEHEG 44.57% 83.27% 39.15%
BEHEH 83.56% 14.54% 53.80%
BEHEI 54.07% 58.51% 22.45%
BEHEJ 76.15% 75.71% 41.95%
BEHFA 47.98% 98.72% 64.32%
BEHFB 54.55% 47.66% 26.91%
BEHFC 62.29% 2.91% 44.21%
BEHFD 58.86% 20.83% 45.75%
BEHFE 74.26% 20.32% 5.17%
BEHFF 28.71% 69.39% 60.27%
BEHFG 11.97% 8.54% 43.55%
BEHFH 26.51% 73.13% 98.91%
BEHFI 95.81% 95.59% 82.46%
BEHFJ 82.31% 48.32% 47.31%
BEHGA 81.02% 23.43% 23.45%
BEHGB 39.46% 50.34% 82.22%
BEHGC 42.37% 94.55% 47.56%
BEHGD 63.21% 51.08% 9.84%
BEHGE 94.32% 56.25% 79.50%
BEHGF 63.71% 27.30% 64.54%
BEHGG 83.04% 70.85% 93.25%
BEHGH 66.95% 80.54% 16.00%
BEHGI 73.32% 62.99% 53.30%
BEHGJ 32.43% 10.30% 49.11%
BEHHA 55.86% 44.54% 42.20%
BEHHB 6.19% 37.55% 23.21%
BEHHC 11.53% 85.11% 73.47%
BEHHD 62.61% 5.73% 15.83%
BEHHE 29.65% 85.23% 89.83%
BEHHF 56.95% 49.76% 94.94%
BEHHG 38.59% 53.79% 69.43%
BEHHH 19.12% 69.79% 63.25%
BEHHI 92.91% 23.09% 30.19%
BEHHJ 13.99% 82.99% 14.30%
BEHIA 58.53% 25.18% 46.73%
BEHIB 6.86% 59.18% 13.37%
BEHIC 2.75% 32.64% 19.56%
BEHID 8.49% 48.48% 31.09%
BEHIE 93.72% 49.09% 4.49%
BEHIF 54.27% 44.02% 34.14%
BEHIG 8.05% 13.44% 1.87%
BEHIH 77.85% 76.69% 40.46%
BEHII 0.93% 17.67% 70.38%
BEHIJ 94.71% 31.97% 74.07%
BEHJA 19.88% 78.70% 88.06%
BEHJB 79.06% 92.07% 57.37%
BEHJC 22.49% 22.41% 64.24%
BEHJD 70.97% 64.30% 66.99%
BEHJE 30.84% 68.79% 86.27%
BEHJF 74.87% 13.71% 79.99%
BEHJG 88.31% 15.58% 34.25%
BEHJH 75.79% 66.84% 53.09%
BEHJI 93.46% 48.00% 30.93%
BEHJJ 25.42% 22.06% 42.65%
BEIAA 14.90% 20.90% 37.35%
BEIAB 6.96% 89.06% 57.23%
BEIAC 40.16% 53.29% 47.08%
BEIAD 4.45% 31.07% 69.57%
BEIAE 84.03% 17.33% 51.32%
BEIAF 97.74% 8.10% 82.16%
BEIAG 13.32% 53.14% 67.81%
BEIAH 90.95% 6.23% 56.12%
BEIAI 38.94% 37.16% 31.90%
BEIAJ 71.79% 90.61% 36.14%
BEIBA 3.47% 27.95% 61.56%
BEIBB 92.53% 95.98% 76.46%
BEIBC 56.61% 53.84% 94.21%
BEIBD 87.68% 34.19% 34.36%
BEIBE 15.79% 85.51% 38.82%
BEIBF 34.69% 78.45% 33.63%
BEIBG 87.83% 46.26% 31.37%
BEIBH 4.84% 13.16% 55.48%
BEIBI 52.80% 55.85% 46.42%
BEIBJ 43.40% 91.99% 96.15%
BEICA 82.14% 53.54% 78.72%
BEICB 78.11% 40.78% 82.19%
BEICC 42.73% 34.98% 74.71%
BEICD 76.92% 80.13% 31.31%
BEICE 73.21% 29.73% 29.77%
BEICF 51.66% 63.37% 56.36%
BEICG 8.70% 94.74% 91.05%
BEICH 21.86% 61.00% 89.66%
BEICI 88.50% 18.20% 94.51%
BEICJ 80.48% 14.34% 47.30%
BEIDA 44.80% 93.06% 90.70%
BEIDB 96.37% 75.24% 72.83%
BEIDC 31.34% 60.73% 61.73%
BEIDD 22.25% 92.05% 4.45%
BEIDE 51.99% 32.60% 81.38%
BEIDF 15.35% 88.96% 65.37%
BEIDG 20.87% 90.79% 17.02%
BEIDH 81.87% 80.45% 25.72%
BEIDI 0.06% 85.74% 58.37%
BEIDJ 25.19% 33.03% 46.86%
BEIEA 18.24% 34.51% 38.12%
BEIEB 4.26% 18.12% 82.92%
BEIEC 64.99% 90.64% 79.28%
BEIED 67.82% 5.88% 21.40%
BEIEE 0.42% 98.05% 43.66%
BEIEF 0.16% 63.41% 95.65%
BEIEG 90.96% 80.44% 21.78%
BEIEH 82.19% 16.94% 42.65%
BEIEI 67.92% 86.11% 24.51%
BEIEJ 11.73% 32.96% 35.36%
BEIFA 57.03% 71.09% 60.55%
BEIFB 75.15% 64.79% 89.58%
BEIFC 76.58% 44.07% 93.84%
BEIFD 82.46% 76.26% 69.61%
BEIFE 80.50% 19.91% 37.43%
BEIFF 43.90% 26.34% 48.64%
BEIFG 24.33% 48.12% 59.59%
BEIFH 52.07% 90.77% 50.54%
BEIFI 38.17% 26.06% 43.51%
BEIFJ 81.92% 72.21% 22.21%
BEIGA 53.00% 32.75% 44.73%
BEIGB 17.79% 22.32% 1.75%
BEIGC 72.65% 26.94% 87.70%
BEIGD 48.90% 7.34% 64.27%
BEIGE 79.61% 44.77% 57.51%
BEIGF 5.94% 4.19% 38.00%
BEIGG 64.86% 63.78% 81.90%
BEIGH 66.41% 25.11% 17.02%
BEIGI 92.48% 79.41% 79.88%
BEIGJ 64.68% 1.62% 18.04%
BEIHA 8.22% 57.14% 99.96%
BEIHB 41.33% 69.69% 63.75%
BEIHC 79.07% 57.38% 81.54%
BEIHD 86.41% 32.43% 64.97%
BEIHE 41.96% 89.94% 24.65%
BEIHF 46.15% 38.72% 4.25%
BEIHG 9.92% 20.61% 20.99%
BEIHH 45.82% 48.42% 96.64%
BEIHI 25.23% 28.29% 63.04%
BEIHJ 37.64% 46.33% 55.51%
BEIIA 94.78% 57.08% 30.98%
BEIIB 64.46% 20.82% 49.99%
BEIIC 32.62% 13.14% 2.10%
BEIID 75.84% 88.90% 81.17%
BEIIE 65.77% 13.54% 67.57%
BEIIF 4.48% 28.59% 9.52%
BEIIG 35.89% 60.37% 66.46%
BEIIH 84.31% 57.00% 87.18%
BEIII 23.39% 20.03% 32.99%
BEIIJ 69.72% 86.34% 69.01%
BEIJA 37.58% 28.10% 6.64%
BEIJB 58.40% 78.09% 12.21%
BEIJC 82.33% 80.19% 87.46%
BEIJD 71.22% 72.15% 20.08%
BEIJE 84.77% 39.71% 95.92%
BEIJF 13.35% 60.03% 72.48%
BEIJG 73.72% 26.48% 87.75%
BEIJH 41.50% 24.44% 34.42%
BEIJI 61.53% 57.44% 29.52%
BEIJJ 47.86% 37.23% 52.91%
BEJAA 86.75% 43.88% 33.41%
BEJAB 64.83% 66.88% 71.00%
BEJAC 55.81% 54.33% 29.39%
BEJAD 27.95% 74.41% 11.72%
BEJAE 78.45% 81.12% 93.73%
BEJAF 38.47% 64.38% 78.49%
BEJAG 75.75% 52.12% 2.62%
BEJAH 0.18% 97.34% 87.13%
BEJAI 68.41% 26.85% 28.62%
BEJAJ 5.64% 79.76% 90.16%
BEJBA 60.31% 13.16% 48.80%
BEJBB 37.97% 84.16% 35.55%
BEJBC 92.30% 24.34% 11.16%
BEJBD 77.50% 46.85% 66.97%
BEJBE 58.61% 40.57% 5.70%
BEJBF 33.77% 29.85% 84.16%
BEJBG 96.68% 32.47% 33.41%
BEJBH 94.01% 30.39% 9.15%
BEJBI 20.85% 59.01% 20.13%
BEJBJ 11.39% 59.95% 99.33%
BEJCA 24.56% 19.54% 4.96%
BEJCB 19.50% 55.09% 76.06%
BEJCC 43.84% 77.04% 14.02%
BEJCD 1.47% 54.80% 17.11%
BEJCE 42.05% 60.50% 94.61%
BEJCF 71.90% 55.44% 64.00%
BEJCG 15.15% 88.86% 97.77%
BEJCH 45.54% 8.79% 94.44%
BEJCI 15.34% 28.92% 99.24%
BEJCJ 75.29% 28.25% 30.87%
BEJDA 94.83% 44.00% 42.27%
BEJDB 60.70% 30.85% 66.83%
BEJDC 37.74% 55.66% 86.33%
BEJDD 3.32% 72.77% 40.96%
BEJDE 63.82% 67.37% 42.43%
BEJDF 30.05% 42.15% 95.27%
BEJDG 18.90% 39.91% 77.95%
BEJDH 38.48% 45.14% 3.89%
BEJDI 67.41% 55.16% 49.43%
BEJDJ 6.44% 86.03% 75.56%
BEJEA 61.23% 28.29% 50.85%
BEJEB 92.08% 5.90% 56.46%
BEJEC 58.53% 3.02% 17.16%
BEJED 31.29% 43.98% 65.69%
BEJEE 9.45% 97.20% 69.01%
BEJEF 62.39% 3.25% 43.61%
BEJEG 13.09% 81.20% 73.66%
BEJEH 69.02% 85.09% 3.34%
BEJEI 24.17% 45.31% 41.83%
BEJEJ 10.19% 20.86% 20.02%
BEJFA 38.49% 82.50% 26.46%
BEJFB 55.18% 38.96% 98.48%
BEJFC 58.20% 56.12% 1.34%
BEJFD 12.96% 32.59% 59.87%
BEJFE 10.16% 1.59% 1.94%
BEJFF 13.41% 55.99% 22.18%
BEJFG 5.39% 29.65% 84.58%
BEJFH 1.27% 43.78% 97.67%
BEJFI 57.37% 96.40% 66.68%
BEJFJ 78.23% 16.41% 90.85%
BEJGA 71.52% 53.66% 11.82%
BEJGB 10.47% 52.14% 61.10%
BEJGC 77.38% 64.27% 16.28%
BEJGD 9.96% 24.13% 74.48%
BEJGE 22.34% 26.07% 87.45%
BEJGF 78.33% 48.26% 8.39%
BEJGG 18.76% 43.62% 32.59%
BEJGH 62.55% 41.28% 48.77%
BEJGI 58.94% 18.74% 50.04%
BEJGJ 86.15% 9.58% 7.40%
BEJHA 39.80% 21.40% 96.43%
BEJHB 2.72% 82.51% 67.94%
BEJHC 66.99% 9.57% 89.20%
BEJHD 1.90% 84.05% 66.57%
BEJHE 38.77% 82.28% 87.32%
BEJHF 97.82% 1.45% 9.65%
BEJHG 41.43% 44.83% 87.98%
BEJHH 93.50% 93.61% 17.53%
BEJHI 12.23% 43.64% 80.08%
BEJHJ 21.81% 61.84% 49.80%
BEJIA 54.00% 69.05% 35.94%
BEJIB 47.29% 47.77% 86.54%
BEJIC 56.86% 36.96% 0.04%
BEJID 51.70% 14.31% 77.83%
BEJIE 44.76% 1.62% 79.73%
BEJIF 46.22% 22.06% 18.49%
BEJIG 91.05% 20.82% 27.09%
BEJIH 95.44% 38.35% 68.52%
BEJII 39.08% 29.21% 62.01%
BEJIJ 11.70% 89.81% 74.24%
BEJJA 80.75% 25.74% 6.83%
BEJJB 28.51% 23.06% 71.63%
BEJJC 76.26% 33.90% 18.91%
BEJJD 90.57% 22.51% 86.57%
BEJJE 2.97% 2.23% 49.05%
BEJJF 35.82% 31.52% 93.81%
BEJJG 56.64% 58.61% 50.81%
BEJJH 5.78% 37.92% 52.65%
BEJJI 34.99% 99.93% 48.08%
BEJJJ 24.79% 84.96% 97.95%
BFAAA 61.33% 91.79% 9.64%
BFAAB 95.18% 63.41% 1.17%
BFAAC 39.86% 93.12% 29.68%
BFAAD 62.37% 90.47% 5.93%
BFAAE 75.40% 50.30% 7.28%
BFAAF 17.70% 54.89% 10.25%
BFAAG 87.10% 5.70% 46.07%
BFAAH 25.01% 69.14% 13.50%
BFAAI 35.73% 28.00% 19.28%
BFAAJ 20.68% 25.95% 65.06%
